E06000035: Medway
Year  2-4yrs  2yr    3yr  4 yr  Staff
2018,  11533,  3070,  4185,  4278,  1250,  
2019,  11471,  3053,  4163,  4255,  1243,  
2020,  11471,  3053,  4163,  4255,  1243,  
2021,  11471,  3053,  4163,  4255,  1243,  
2022,  11533,  3070,  4185,  4278,  1250,  
2023,  11533,  3070,  4185,  4278,  1250,  
2024,  11595,  3086,  4208,  4301,  1257,  
2025,  11595,  3086,  4208,  4301,  1257,  
2026,  11595,  3086,  4208,  4301,  1257,  
2027,  11595,  3086,  4208,  4301,  1257,  
2028,  11595,  3086,  4208,  4301,  1257,  
